External_ID_Vod_c,Name,Mission_c,Website,POL_KOL_Phone_C,POL_KOL_Email_C,Organization_Type_c,Latest990_C,KRM_Legal_Entity_c,Total_Revenue_000_c,KRM_CHANGE_STATUS_C,KRM_CHANGE_DATE_C,RECORDTYPEID,LASTNAME,FIRSTNAME,SALUTATION,EXTERNAL_ID_VOD_C,MIDDLE_VOD_C,SUFFIX_VOD_C,KOL_CREDENTIALS_OLR_C,City_vod_c,Country_vod_c,Zip_vod_c,State_vod_c,Address_line_2_vod_c,External_Id_Vod_c,EIN,Account_Vod_C,Leader_Name,FROM_ACCOUNT_VOD_C,ROLE_VOD_C,TO_ACCOUNT_VOD_C
132666432,171 Madison Avenue,"Lawyers alliance for new york is the leading provider of business andtransactional legalservices for nonprofit organizations and social enterprises that are improving the quality of life in new york city neighborhoods.our network of pro bono lawyers from law firms and corporations and staff of experienced attorneyscollaborate to deliver expert corporate, tax, real estate, employment, intellectual property, and other legal services to community organizations. by connecting lawyers, nonprofits, and communities, we help nonprofits to develop and provide housing, stimulate economic opportunity, improve urban health and education, promote community arts, and operate and advocate for vital programs that benefit low-income new yorkers of all ages.",http://www.lawyersalliance.org,212-219-1800,,"I80 - Crime, Legal Related",2019,501(c)(3),6147338,Published,3/10/2020,01203000000CijdAAC,Guggenheimer,Elizabeth,Ms,ELIZABETH GUGGENHEIMER-132666432-UNAVAILABLE,,,MS,New York,United States,10016,NY,9th Floor,EIN-132666432,132666432,,ELIZABETH GUGGENHEIMER-132666432-UNAVAILABLE,,UNAVAILABLE,
520799246,"1500 K Street NW, Suite 900","The lawyers' committee for civil rights under law is a nonpartisan, nonprofit organization, formed at the request of president john f. kennedy in 1963. today, we are one of america's finest civil rights legal organizations. we work inside and outside the courtroom for a just america, fighting voter suppression, ensuring equal access to the ballot box, combating the racial disparities that infect our criminal justice system, addressing economic inequality, advocating for fair housing, promoting equal educational opportunity, confronting the rise in hate crimes, and more. for more than 56 years strong, we have been fighting to secure equal justice for all through the rule of law, targeting in particular the inequities confronting african americans and other racial and ethnic minorities.",http://www.lawyerscommittee.org,202-662-8600,,"R99 - Civil Rights, Social Action, Advocacy",2018,501(c)(3),12045595,Published,3/10/2020,01203000000CijdAAC,Clarke,Kristen,Ms,KRISTEN CLARKE-520799246-UNAVAILABLE,,,"MS, ESQ",Washington,United States,20005,DC,,EIN-520799246,520799246,,KRISTEN CLARKE-520799246-UNAVAILABLE,,UNAVAILABLE,
133202043,"110 Lafayette St, 8th floor","Lfc is dedicated to protecting the rights of individual children in foster care in new york city and compelling system-wide reform of the foster care system.  every child we represent receives free legal and social work services in cases involving foster care, abuse, neglect, termination of parental rights, adoption, guardianship, custody, and visitation.

our attorneys and social workers collaborate on every case to insure that when a desperate child is placed in foster care, their temporary home provides them with the safety, comfort and support that every child needs.  and we reduce the time a child must spend in foster care by vigorously advocating for court ordered plans that achieve permanency for children by returning them to their families or speeding their adoption.

our goal is to help find a safe, permanent and loving home for each child we represent by providing them with the highest quality legal and social work services, as well as to advocate for the rights of children in foster care on a system-wide basis.",http://www.lawyersforchildren.org,212-966-6420,gmampel@lawyersforchildren.org,"I80 - Crime, Legal Related",2019,501(c)(3),8491732,Published,3/10/2020,01203000000CijdAAC,Freedman,Karen,,KAREN FREEDMAN-133202043-UNAVAILABLE,,,"MA, ESQ",New York,United States,10013-4116,NY,,EIN-133202043,133202043,,KAREN FREEDMAN-133202043-UNAVAILABLE,,UNAVAILABLE,
953879677,327 East Second Street,"Founded in 1982, leap (leadership education for asian pacifics) is a national, nonprofit organization, with a mission to achieve full participation and equality for asian and pacific islanders (apis) through leadership, empowerment, and policy.

it started with a simple yet powerful idea: that in order for api communities to realize their full potential and to foster robust participation in this increasingly globalized world, these communities would have to begin producing leaders who could advocate and speak on their behalf.",www.leap.org,213-485-1422,,"W70 - Public, Society Benefit",2018,501(c)(3),1231259,Published,3/10/2020,01203000000CijdAAC,Akutagawa,Linda,Ms,LINDA AKUTAGAWA-953879677-CEO,,,MS,Los Angeles,United States,90012,CA,Suite 226,EIN-953879677,953879677,,LINDA AKUTAGAWA-953879677-CEO,,CEO,
412076557,PO Box 324,Leaf's mission is to marshal the community's resources in support of educational programs that promotes excellence and enhances student achievement in ledyard public schools.,www.ledyardeducation.org,,,"T12 - Philanthropy, Voluntarism, and Grantmaking",2020,501(c)(3),44000,Published,3/10/2020,01203000000CijdAAC,Cusmano,John,Dr,JOHN CUSMANO-412076557-UNAVAILABLE,,,MA,Ledyard,United States,06339,CT,,EIN-412076557,412076557,,JOHN CUSMANO-412076557-UNAVAILABLE,,UNAVAILABLE,
566001062,PO Box 1010,,,,,B03 - Education,0,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,,,,NAN NAN-566001062-UNAVAILABLE,,,,Sanford,United States,27331-1010,NC,,EIN-566001062,566001062,,NAN NAN-566001062-UNAVAILABLE,,UNAVAILABLE,
231689692,2100 Mack Boulevard,"We heal, comfort, and care for the people of our community by providing advanced and compassionate health care of superior quality and value supported by education and clinical research.",https://www.lvhn.org/,888-402-5846,,E22 - HealthGeneral & Rehabilitative,2019,501(c)(3),2153060563,Published,3/10/2020,01203000000CijdAAC,Capuano,Terry,Ms,TERRY CAPUANO-231689692-UNAVAILABLE,,,MS,Allentown,United States,18103-1883,PA,PO Box 1883,EIN-231689692,231689692,,TERRY CAPUANO-231689692-UNAVAILABLE,,UNAVAILABLE,
366102182,191 Waukegan Road,"Our mission: dedicated to conquering all blood cancers by funding research into their causes and cures, and enriching the quality of life of those touched by these diseases.",http://www.allbloodcancers.org,847-424-0600,,H12 - Medical Research,2019,501(c)(3),2386635,Published,3/10/2020,01203000000CijdAAC,Radelet,Kevin,Mr,KEVIN RADELET-366102182-UNAVAILABLE,,,,Northfield,United States,60093,IL,Ste 105,EIN-366102182,366102182,,KEVIN RADELET-366102182-UNAVAILABLE,,UNAVAILABLE,
952934041,1605 N. Spurgeon Street,"The mission of the center orange county is to advocate on behalf of the orange county lesbian, gay, bisexual and transgender community, and to provide services that ensure its well-being and positive identity.",www.lgbtcenteroc.org,714-953-5428,,P80 - Human Services,2019,501(c)(3),1270778,Published,3/10/2020,01203000000CijdAAC,Corley,Peg,,PEG CORLEY-952934041-EXECUTIVE DIRECTOR,,,,Santa Ana,United States,92701,CA,,EIN-952934041,952934041,,PEG CORLEY-952934041-EXECUTIVE DIRECTOR,,Executive Director,
521835268,1225 I St. NW,"Lgbtq victory institute works to increase the number of lgbtq people in public office and to provide programming, service and other support to help ensure their success.",https://victoryinstitute.org/,202-842-8679,,"R26 - Civil Rights, Social Action, Advocacy",2018,501(c)(3),2454293,Published,3/10/2020,01203000000CijdAAC,Parker,Annise,,ANNISE PARKER-521835268-UNAVAILABLE,,,"PA, MA",Washington,United States,20005,DC,Ste 525,EIN-521835268,521835268,,ANNISE PARKER-521835268-UNAVAILABLE,,UNAVAILABLE,
820547746,155 US Highway 46,"The life raft group seeks to enhance survival and quality of life for people living with gist and other cancers through patient-powered research, education and empowerment, and global advocacy efforts.",www.liferaftgroup.org,973-837-9092,,"G30 - Disease, Disorders, Medical Disciplines",2018,501(c)(3),1201324,Published,3/10/2020,01203000000CijdAAC,Scherzer,Norman,Mr,NORMAN SCHERZER-820547746-UNAVAILABLE,,,MA,Wayne,United States,07470,NJ,"Wayne Plaza II, Suite 202",EIN-820547746,820547746,,NORMAN SCHERZER-820547746-UNAVAILABLE,,UNAVAILABLE,
203641423,4423 Pheasant Ridge Rd Ste 100,"Lten is the essential resource for life sciences trainer education and networking; enabling members to harness their collective knowledge, apply leading-edge technology and deliver world class learning. only lten specializes in meeting the needs of life sciences learning professionals. lten shares the knowledge of industry leaders, provides insight into new technologies, offers innovative solutions and communities of practice that grow careers and organizational capabilities.",www.l-ten.org,800-274-2674,,E03 - Health -- General and Rehabilitative,2019,501(c)(3),3268472,Published,3/10/2020,01203000000CijdAAC,Fortanbary,David,,DAVID FORTANBARY-203641423-UNAVAILABLE,,,,Roanoke,United States,24014-5300,VA,,EIN-203641423,203641423,,DAVID FORTANBARY-203641423-UNAVAILABLE,,UNAVAILABLE,
262189206,PO Box 4441,".to support community civic,cultural and social institutions,to provide assistance to individuals and instititions in the community and personal crises,support programs for education and physical health of young people,and to support programs to preserve sight,combat disabilities and promote health",,,,"S80 - Community Improvement, Capacity Building",2018,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,,,,NAN NAN-262189206-UNAVAILABLE,,,,Warren,United States,07059-0441,NJ,,EIN-262189206,262189206,,NAN NAN-262189206-UNAVAILABLE,,UNAVAILABLE,
942965067,617 Broadway #518,"Founded in 1957 by billy barty, lpa is dedicated to serving, supporting, advocating, and enhancing the lives and lifestyles of individuals with short stature and their familes.   lpa will strive to bring solutions and global awareness to the prominent issues affecting people of short stature and demonstrate the value and productive contributions little people bring to our society. lpa will provide proactive medical, social, vocational, and parental guidance.   lpa will promote a warm welcoming, and supportive environment for its richly diverse memebership and serve as a model for our desired relationship with society at large.  lpa enthusiastically celebrates with great pride our contribution to social diversity.",http://www.lpaonline.org,714-368-3689,,"G20 - Disease, Disorders, Medical Disciplines",2019,501(c)(3),887444,Published,3/10/2020,01203000000CijdAAC,Himsel,Debra,,DEBRA HIMSEL-942965067-UNAVAILABLE,,,MS,Sonoma,United States,95476,CA,,EIN-942965067,942965067,,DEBRA HIMSEL-942965067-UNAVAILABLE,,UNAVAILABLE,
132867881,333 East 115th St,"Lsa family health service, founded by the little sisters of the assumption, strengthens and empowers vulnerable families and children by meeting their basic needs for food, healthcare, education and a safe home, in the belief that affirming families in their own dignity improves the entire community.",www.littlesistersfamily.org,646-672-5200,,P99 - Human Services,2019,501(c)(3),5021502,Published,3/10/2020,01203000000CijdAAC,Edelstein,Reada,Ms,READA EDELSTEIN-132867881-CEO,,,MS,New York,United States,10029,NY,,EIN-132867881,132867881,,READA EDELSTEIN-132867881-CEO,,CEO,
430968673,9137 Old Bonhomme Rd,"Logos provides hope and a path to success for struggling students and their families in a safe, ethical environment.  through individualized education and therapy our students gain acceptance and a promising future.",www.logosschool.org,314-997-7002,,B25 - Educational Institutions,2019,501(c)(3),4273882,Published,3/10/2020,01203000000CijdAAC,Fenger,Kathy,Dr,KATHY FENGER-430968673-EXECUTIVE,,,PHD,Olivette,United States,63132,MO,,EIN-430968673,430968673,,KATHY FENGER-430968673-EXECUTIVE,,Executive,
760661966,5600 Northwest Central Suite 140,To educate and assist hemophiliacs,www.lonestarhemophilia.org,713-686-6100,,P20 - Human Services,2018,501(c)(3),829945,Published,3/10/2020,01203000000CijdAAC,Bond,Dan,,DAN BOND-760661966-UNAVAILABLE,,,,Houston,United States,77092,TX,,EIN-760661966,760661966,,DAN BOND-760661966-UNAVAILABLE,,UNAVAILABLE,
113035221,11 Davis Ave,"Connecting all our communities children, and those who care for them, to one another and to a life of wonder, imagination and exploration. here, children discover their passions and their relationship to the world we share.


core values 
    we value creativity and the importance of play.
    we embrace diversity.
    we are dedicated to respect and access for all.
    we are committed to excellence.
    we nurture cooperation and kindness.
    we value the trust of our community and continually seek to earn it.",www.licm.org,516-224-5800,,"A52 - Arts, Culture, and Humanities",2019,501(c)(3),4568042,Published,3/10/2020,01203000000CijdAAC,Leblanc,Suzanne,,SUZANNE LEBLANC-113035221-UNAVAILABLE,,,,Garden City,United States,11530,NY,,EIN-113035221,113035221,,SUZANNE LEBLANC-113035221-UNAVAILABLE,,UNAVAILABLE,
954581592,4804 NW Bethany Blvd Ste I2 # 265,"To provide physicians and allied health professionals with educational programs that promote best practices in the care of patients who have asthma, allergic and immunologic diseases, and to share medical experience and communicate scientific and technical advances in allergy, asthma and immunology.",,,,E03 - Health -- General and Rehabilitative,2019,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,,,,NAN NAN-954581592-UNAVAILABLE,,,,Portland,United States,97229-9195,OR,,EIN-954581592,954581592,,NAN NAN-954581592-UNAVAILABLE,,UNAVAILABLE,
721200794,450 Laurel St Ste 1430,"The mission of the louisiana association of health plans is to advocate for the health benefits industry according to philosophies and practices that result in the delivery of quality,affordable health care benefits.",www.lahp.net,225-378-3205,,E21 - Health -- General and Rehabilitative,2019,501(c)(3),922858,Published,3/10/2020,01203000000CijdAAC,Drozda,Jeff,Dr,JEFF DROZDA-721200794-UNAVAILABLE,,,,Baton Rouge,United States,70801-1817,LA,,EIN-721200794,721200794,,JEFF DROZDA-721200794-UNAVAILABLE,,UNAVAILABLE,
582044965,PO Box 1359,Support the role of nurse practitioners. produce newsletter distribution through louisiana. operate 9 districts that offer monthly educational meetings and training. provide continuing education credit towards license. provide statewide conference for 650 nurse practioners. maintain support website for networking and education. coordinate a preceptor program for student nurses. coordinate volunteer nursing services in communities.,,225-926-1050,,E03 - Health -- General and Rehabilitative,2018,501(c)(3),530923,Published,3/10/2020,01203000000CijdAAC,,,,NAN NAN-582044965-UNAVAILABLE,,,,Thibodaux,United States,70302-1359,LA,,EIN-582044965,582044965,,NAN NAN-582044965-UNAVAILABLE,,UNAVAILABLE,
721007887,12046 Justice Ave,"Education services relative to employer/employee health care issues and publication of newsletter and brochures and supporting the movement of health care toward more cost-effective, higher quality service delivery system.",,225-291-0085,,E01 - Health -- General and Rehabilitative,2018,501(c)(3),103899,Published,3/10/2020,01203000000CijdAAC,,,,NAN NAN-721007887-UNAVAILABLE,,,,Baton Rouge,United States,70816-5303,LA,,EIN-721007887,721007887,,NAN NAN-721007887-UNAVAILABLE,,UNAVAILABLE,
721167491,2420 Athania Pkwy Ste 101,To contribute to the prevention of cardiovascular disease and to ensure optimal quality to the citizens of louisiana through education.,,,,"S41 - Community Improvement, Capacity Building",2019,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,,,,NAN NAN-721167491-UNAVAILABLE,,,,Metairie,United States,70001-1975,LA,,EIN-721167491,721167491,,NAN NAN-721167491-UNAVAILABLE,,UNAVAILABLE,
